timestamp,app,rating_info,stars,reviewer,review_text
7:36,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Tejaswini Birambole · Negative,1,Tejaswini Birambole,"""After purchasing the subscription, I did not receive the free trial that was mentioned.Since the last update, the app has become very slow. Episodes take too long to load, and in many cases, they don’t load at all when I click on them. These issues are affecting my overall listening experience."""
8:32,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by charlie simmons · Negative,1,charlie simmons,you keep advertising especially on YouTube versions of my vampire system that do not exist. and it's really messed up cuz it's a phenomenal webnovel. please stop with the false advertisements
9:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Rob Richardson · Negative,2,Rob Richardson,The audio I've been listening to for awhile keeps crashing on me I hit play and it stops it after a half second. Also I was in the middle of another one and then it disappeared!
4:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Douglas Jones · Negative,1,Douglas Jones,more bugs to get rid of. it keeps going to another story that I never had in my library after one chapter and now the ads are cutting in and not going on when in car mode. also there trying to find support for these issues is extremely hard. I like listening to these stories they are good but the ap needs fixing.
5:37,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Peter Billings · Negative,1,Peter Billings,"""app glitches: takes 5 minutes to load audio book after you get a 3rd of the way into it. they rip you off by making you watch2 ads and only giving credit for 1 ad. they use their coins without asking you if you want to spend them. which is why they make you turn """"auto play"""" off EVERY DAY! so they can steal your coins and make you spend more money or watch a ton more ads"""
8:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Davaine Cummings · Negative,1,Davaine Cummings,"""Now, I don't know what y'all did but after the update. I noticed that my app keeps pausing and only continues playing when I open it, which makes no sense. It was so bad that I thought I had bad internet, but it was just your app. I like listening to the stories like Vampire System and others, but I won't listen to this app if I can't even multitask like I used to before this update."""
10:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Richard Luther Jr. · Negative,1,Richard Luther Jr.,"""if you want to pay hundreds to listen to one story, then this is the app for you. I started listening to My Vampire System (not a bad story, actually). before I knew it, I spent over 120 on listening to it. I'm nowhere near the halfway point. I stopped listening because the media isn't worth the cost. Too bad, it could have had a lot of potential."""
10:32,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Bae bae · Negative,1,Bae bae,everyone should be careful with this app it has a free episode every 48 hours and gives you option to unlock more with payments or watching ads. but when you get to certain part in the story it just plays ads in the screen instead of the story so it's making you look at ads when your not getting anything for them. so I advise everyone to not download
10:32,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by brandon vaske · Negative,1,brandon vaske,"""Bought some coins it auto uses them even when you click it off then the next time you use the app it's on again. also app doesn't shut off when you get out of your car continously plays... spending the coins on a random book that you have no interest using.. btw some """"books"""" will cost ya hundreds of dollars to finish if not will take you a couple years for the amount of episodes you get a day."""
12:00,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by PARTHA SARATHI KUNDU · Negative,1,PARTHA SARATHI KUNDU,apps not work properly many times
3:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Tony Blackwell · Negative,1,Tony Blackwell,"""You want to talk about greed this is the worst app I've ever seen, they have stolen corns three times for my account can't get in contact with them You're supposed to get free episodes everyday well guess what I ain't got them in the past 4 months everything's under a paywall that's just stupidly ridiculous they're changing their app every month to get greedy and greedy or and greedier there is continual ads playing in the background that they're getting paid off of"""
7:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Sharon · Negative,2,Sharon,"""I'm finished. I've been listening for about 2 years. I'm tired of my episodes jumping back to episode 1. This occurs with or without updating the app. Each day you listen, you receive coins. This problem occurred Sat 8/30. Today is Thur 9/04. No response from support. Losing my episode bookmark has happened multiple times within 9 months. I have 5 stories & will NOT be trying to find my current chapter for each one again. Heavy battery usage by app recently too."""
9:01,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by Liz M · Negative,2,Liz M,"""You get charged twice for episodes you've already listened to. The """"free"""" episodes get charged when you replay them. Now the videos to get a coin, take longer than an episode itself. And they get stuck half the time. If you buy coins, they take half your coins for you to hear 2 episodes. Then asks you to buy more."""
10:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Ujjala Kumari · Negative,1,Ujjala Kumari,"""This app is not working properly most of the time. After every update this app show new problems .This time I updated it on 1/9/25 till now 4/9/25 it have issues like after long buffering not a single story start, some time show new chapter but I'm not able to start it or resume last chapter ....of the story .If this issue will not solved in 2 days I'm going to uninstall the app ..it was just washed of your time ."""
1:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Stephanie Davis · Negative,1,Stephanie Davis,do not download !!!!! they keep charging my card after cancelling my subscription they charged me 3 different times with 3 different amounts . it's a scam. Google StoryMatrix is what pops up for it on statement
2:37,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Shay Marie · Negative,1,Shay Marie,changing my comment. it cost way to much.. way too much sex scenes that u have to pay for even if u want to skip past them.. story line encourages sexual acts with minors trying to make the storyline normal. u can easily spend 60 to 100 a day just to listen to the book.
4:31,Pocket FM: Audio Series (Google Play),★★☆☆☆ · by michael cbrr08 · Negative,2,michael cbrr08,I had to change my review from 5 stars 2 stars ever since they added the commercials constantly my phone drains fast I went from a 100% down to 45% within 2 and a half hours of listening not only that it's causing my phone to lock up every time and my phone gets incredibly hot. Not only that the cost to listen to a book is astronomical as in 10 minute sessions can cost you anywhere between $2 & 10. If you wanted to listen to an entire book it would cost you a $1000.
8:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by josh wood · Negative,1,josh wood,"""Its a great app with good story's at first, but once you have your hooked, after like episode 200, these being 7mins each, they start changing you 1 dollar per episode however, they give you other options like surveys over 50% of these crash and that of the 10% of them that you're a match with so wast hour of your time sometimes just to be able to watch one episode othwise play games that don't give rewards even tho lvls are complete alternate in to watch not one but 7 adds"""
10:30,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Arun Kumar · Negative,1,Arun Kumar,this app overloading clutch and no customer care support
10:30,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Kristie Jordan · Negative,1,Kristie Jordan,"""I am not pleased that the auto-unlock resets to on. I purchase coins to listen to the stories I follow, NOT the ones that are automatically started without my permission. as well as setting sleep timer and all stories do not stop. I set timer because I know I may fall asleep. I wake up and my battery is dying, amd my coins are gone. when I finish the stories I am into I will delete this app. very disappointed"""
10:31,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Anshita · Negative,1,Anshita,why the old audio series are deleted. l really wanted to listen that specific story... I recommended that story to my friends also... but the story is missing and I am really frustrated right now.
11:35,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by Ruchika Thakur · Negative,1,Ruchika Thakur,Mine is not working I don't know why I uninstalled the app so that it could work but the app is not sign in and is showing an error with the number. Really disappointed
12:01,Pocket FM: Audio Series (Google Play),★☆☆☆☆ · by LONE WOLF · Negative,1,LONE WOLF,"""I am a premium subscription taken Lister but in few I face a problem that my pocket fm not working properly, so result that I am unable listening episode"""
