day_index,week_bucket,week_label,line_index,reviewer,rating,sentiment,language,categories,subcategories,review_text
2,1,Week 1,3627,Michelle willow,5,Positive,,,,Books galore Truly an Aladdin’s cave of books and full of surprises
2,1,Week 1,3634,Klcj,1,Negative,,,,"My vampire system ""If you want to binge listen to the story, you will pay over 10 bucks an hour for listening"""
2,1,Week 1,3641,Dartnet,2,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Ads gating / too many ads;Misleading ads / bait-and-switch;AI voices / quality,"Has become an ad overload The good: Don’t believe the cringy ads you see everywhere for My Vampire System. It’s an interesting fusion of scifi and gothic fantasy while mixing in so many other ideas from other works. I can’t speak for other series’s on the app but that one continues to exceed my expectations.The bad: An audio series is broken up into short episodes and you unlock 2 episodes a day for free with the opportunity to unlock a few more by watching ads or you can pay to unlock more. The exchange rate for money to episodes is awful. I’m not above paying for content. I paid about $30 for what I expected to be about an audiobook equivalent of episodes but it was far from it. Now I engage in the soul-crushing grind of farming ads for episodes.The ugly: ""To somehow make things worse, they recently added random ads while listening to episodes. It has become a barely tolerable experience. I’m looking forward finishing My Vampire System and being done with this app.Final thoughts:"" It’s wild to me they don’t have an ad-free subscription…. I would gladly pay for a good experience and good content at a reasonable price. Instead they force you into ads and micro transactions…. It’s like Podcasts and Audible had a baby that was raised by an awful free-to-play mobile game."
2,1,Week 1,3654,Mihir84884,1,Negative,,Monetization & Pricing;Payments & Support,Too expensive / high coin cost;Support unresponsive,"Issue with Purchasing Audiobooks Using Coins ""I recently purchased 745 coins on Pocket FM, but I am unable to use them to buy audiobooks. This is really frustrating. I logged in through Apple login, and still the issue persists. Please fix this problem or provide proper support, otherwise the coins I purchased are of no use."""
2,1,Week 1,3661,gal919,5,Positive,,Content & UX,AI voices / quality,The alphas bride Yes I love hearing how she is feeling and showing her love for her self is amazing thank you I can’t wait to hear more!!!!!
2,1,Week 1,3668,mattster1212,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality,"Terrible pay service ""This is a great concept, with a great story. The cost with on sale you can get 80 credits for five dollars when an eight minute section of a book cost 6 to 7 credits that get to be really expensive especially when a book has 2000 chapters. I would much rather pay a monthly fee and have access to all the books than to do with this ridiculous way. Because I refuse to pay that much. I just sit and wait for the time to clear up on a new episode, so I get about a half hour a day to listen."""
2,1,Week 1,3675,Stormy5023,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Ads gating / too many ads;AI voices / quality;Too slow unlock / few free episodes,"Pocket FM ""Revision of review : I like the stories however the number of ad that you gotta go through to get to a free episode are ridiculous. The cost of the episodes is also too much. Now, when I watch the ads in order to open the episode, it would say you had to watch a certain number of episodes after you watch those episodes, it would turn around and say you had to watch even more ads to open those episodes. I went in today because. Supposed to have timed out to get free episodes and then it automatically added 12 more hours without even playing an episode. This is completely ridiculous. As much as I would like to finish the story, I am going to delete it because this is entirely too much hassle. Honestly, this thing is ripping me off from the so-called coins that I have and have obtained. if I was not so far into the book, I would just delete the app already. I think this app is somewhat of a scam because it does not give you the coins that you have earned. It just takes them away and says that you have none. If the book was somewhere else, I would be deleting this app and going there, but I cannot find it somewhere else. I guess it won’t do me any good but to only utilize the free episodes which looks to be about every 48 hours. This is a complete scam and totally ridiculous.. I should have been almost done with this book by now based on the number of points that I had supposedly earned which it has deleted. Hope someone else has better luck with it."""
2,1,Week 1,3682,GACHA LIFE IMPROVEMNTS,3,Neutral,,Monetization & Pricing,Ads gating / too many ads,Ads further into audio Loving the series I am listening to but the further into it the less I get to listen to based on ad demand. Used to watch one ad per extra episode and was granted 4. Now it’s 7 in a row to watch one episode. And that’s with purchasing which is very little reward
2,1,Week 1,3689,Wce2017,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"Scam coin earning ""App itself is ok , tried to earn some coins to unlock some extra stories ahead of time, all failed and multiple attempts to sort it out by contacting the app failed …. Google search finds this is a common problem."""
2,1,Week 1,3696,Oceanbreeze777,2,Negative,,Monetization & Pricing;Playback & Performance;Content & UX;Payments & Support,Too expensive / high coin cost;Offline / download issues;AI voices / quality;Too slow unlock / few free episodes;Support unresponsive,"Not logged in ""I am playing games, did the surveys, wait a while and then get coins.  Now even though I haven’t reached the amount of coins for the games that they say you can make, I am getting no coins.  The book ended and it use to open the free episodes after 48 hours.  They don’t now!  I even downloaded games that promised coins and got none.  The app says I am logged in but if I ask for support they say I am not logged in so they can’t help me.  If you don’t want to spend hundreds of dollars to listen to a book don’t download this app!"""
2,1,Week 1,3705,Captcurt24,2,Negative,,Monetization & Pricing,Ads gating / too many ads;Misleading ads / bait-and-switch,False advertising I enjoy a couple of the stories so I purchased the no ads for a week but did not receive it.
2,1,Week 1,3712,AaronAzrael,1,Negative,,Monetization & Pricing;Playback & Performance;Content & UX,Too expensive / high coin cost;Subscription needed / request;Offline / download issues;AI voices / quality,"It’s A Trap! – Extremely Disappointed ""I downloaded Pocket FM thinking it would be an enjoyable way to experience my favorite web novels, but it turned out to be just another addiction trap. At first, they entice you with free coins and easy access, but once you’re hooked on a story, the costs skyrocket.The coin system is deliberately convoluted. On average, 10 coins only gets you about 10 minutes of content, and with thousands of short episodes, the price adds up insanely fast. I found myself spending $30–$40 a day just to keep listening. That’s not financially responsible or feasible for anyone long-term.To finish a single novel, you could easily spend hundreds or even thousands of dollars. Meanwhile, a real audiobook of the same length would cost only a fraction of that. The pricing here feels deceptive, unsustainable, and borderline scammy.I’m extremely disappointed. Pocket FM should offer fairer, more transparent pricing—ideally a subscription or full-book unlock instead of this endless microtransaction trap. Until then, I cannot recommend this app (trap) to anyone."""
2,1,Week 1,3720,Slitttz,4,Positive,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Ads gating / too many ads;Visual vs audio expectation;AI voices / quality;Too slow unlock / few free episodes,"Almost Perfect -Just One Thing Holding It Back ""I fell in love with this app very quickly. The ability to write your own audiobooks and bring your story to life with customizable AI narration and background music is truly amazing.The content on the platform is top-notch exciting, diverse, and always leaves you wanting more.The only reason I’m giving it 4 stars instead of 5 is the coin system. After getting hooked on a story, you only get about 5 free episodes before you’re required to use coins to continue. It starts off requiring 1–5 coins per episode but quickly ramps up to 10 coins per episode. If you’re not keeping track, it can get expensive fast.I completely understand the need to monetize, and I don’t mind paying for good content but it would be fantastic if there were a monthly subscription option that offered a flat rate or allowed access to more episodes beyond the daily free ones. Or even a flat rate to purchase the whole series!  That would make the experience more accessible and enjoyable for binge listeners like me.Finally, I want to say that this app is incredibly entertaining and creative. One idea for future updates could be the addition of animated, AI-generated videos or images especially with characters whose mouths move in sync with the narration. Something similar to what’s often shown in TikTok ads. While I usually just listen now, I really enjoyed the visuals early on in the series. They helped paint a vivid picture of the characters and setting, which made the story feel even more immersive instead of leaving everything up to imagination.Great job with the app.  I will most definitely continue to be an active part of the community.  Thanks for all that you do!"""
2,1,Week 1,3730,Selfie30s,3,Neutral,,Monetization & Pricing,Too expensive / high coin cost,"Levels ""They have levels for pro but when you purchase coins, it doesn’t seem to be updating"""
2,1,Week 1,3737,Suite P,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality,"Immediate Revision ""I love this app so much. The stories are addictive & amazing! HOWEVER if Pocket FM does not urgently reconsider their marketing strategies when it comes to how consumers are spending their money for these audio stories, I can guarantee you that they will not be around long. For Pocket FM to literally have consumers spend hundreds of dollars on Pocket Coins and then also, risk identity theft through many third party promotional app companies (many, that are not even legit) in order for consumers to retrieve free Pocket Coins (did I mention that it’s not even guaranteed that you will receive those free Pocket Coins?!), is urgently an inconvenience to consumers and eventually this will result in Pocket FM facing consequences financially, when it comes to consumer engagement. There’s absolutely no way in the world that they are refusing considering creating monthly membership packages for consumers to purchase in order to upkeep consumer engagements (unfortunately this is true at this time). It comes off on the organization’s behalf as selfish and them being money hungry. Again; it’s a huge inconvenience to the consumers who are utilizing their services. You can barely enjoy the services at an affordable price without consistently having to pay for pocket coins every other hour!? If Pocket FM doesn’t reconsider AFFORDABLE MONTHLY MEMBERSHIP PACKAGES (with perks included), in the long run they will perish! I’d hate to see because it is a great app but LOGICAL/SENSIBLE, FAIR (AFFORDABLE) AND REASONABLE marketing strategies will need to change if they’re going to be around! It’s a must! 4.5 stars for the app overall. I may reconsider changing this review depending on if the CEO sees my review and actually cares to do something about it soon.Another thing: I have two accounts with you guys; I’ve noticed how one account Pocket Coin packages differs from the other. If you’re going to be anything, U urge you to please refrain from being disloyal to your customers per various accounts. There’s absolutely no way that those Pocket Coin packages should differ in pricing and in quality whatsoever! It’s literally every time you pay for Pocket Coins, that the Pocket Coin packages immediately generate both in quantity and in pricing, resulting in a huge inconvenience. Lastly, my friend has an account as well. When created his account, he immediately has Pocket Streak on his account. We both created for Pocket FM together (same time). With  both of my accounts I do NOT have Pocket Streak. AGAIN; if you have to is daily reward system, then EVERY CUSTOMER should have the eligibility to have access to this perk! Again, a huge inconvenience when it  [review truncated, click """"view"""" below to see full content]"""
2,1,Week 1,3744,DGMones,5,Positive,,,,Pocket FM I love it.now I have something to listen to when going to sleep aside from Music.I love fictions and love stories.
2,1,Week 1,3751,JDCur,4,Positive,,Monetization & Pricing,Too expensive / high coin cost,Good but expensive The app can be expensive and they charge more for random chapters.
2,1,Week 1,3758,Neptune_god,1,Negative,,Content & UX,AI voices / quality,40$/min to finish your Story Hope your are the style of person not finishing book… because this App do everything they can to encourage you to change book after you have begin one developpe interest. You will need to pay 40$ per minute to continue… or wait 14 hour for 14min free… or give all your personal information to an obscur research on line and maybe you will be able to listen 7 more minutes. Instead the app will suggest to start a new story book…   All the ingredient for a SCAM.
2,1,Week 1,3767,Amerettos,4,Positive,,,,Rotate I like the App a lot. When I am listening with it. Playing in the background it nice. I would however like it much more if the App rotated to landscape view on my iPad.
2,1,Week 1,3774,Fedupimous,1,Negative,,Playback & Performance;Content & UX,Crashes / app not working;Offline / download issues;AI voices / quality,Stops Works but eventually it stops. then I have to delete and download it again and loose all unlocked data
2,1,Week 1,3781,Flovo24,5,Positive,,Monetization & Pricing,Too expensive / high coin cost,"Great app & content ""The app is great, clear, and there's a lot of content. What I find a bit disappointing is that, for example, the audiobook """"The Vampire System"""" quickly becomes expensive if you want to listen to it for more than 1-2 hours in a day."""
2,1,Week 1,3793,MueckeM,2,Negative,,Monetization & Pricing;Content & UX,Ads gating / too many ads;Too slow unlock / few free episodes,"""“Nice idea, poorly executed”"" ""The idea itself is quite good. However, there are no longer any """"free"""" audio episodes. You have to watch ads for each individual episode to be able to listen to it."" That's annoying and takes away the time you'd want to spend temporarily escaping everyday life without stress. 10 free episodes per day would be cool. ""5 were borderline but still bearable, but now it's no longer justifiable."" The motto: """"""Nice idea, poorly executed."""""""
2,1,Week 1,3815,s vashisht1985,1,Negative,,Monetization & Pricing;Content & UX,Subscription needed / request;AI voices / quality,Subscription Subscription option is available but unable to opt. Bakwas app
2,1,Week 1,3822,Mr Vascony,4,Positive,,Playback & Performance;Content & UX,Playback jumps / episode switching;AI voices / quality,"A decent app ""Based on my experience so far, Pocket FM is a decent app for listening to audio stories, but there are definitely some areas that could use improvement."" ""I've only listened to one book on the app, but the story itself was captivating and the narration was well-done. The app has a wide variety of content, which is a big plus. The user interface is also pretty straightforward and easy to navigate."" ""However, a major frustration for me has been the CarPlay functionality. When I'm listening in the car and I press the 10-second skip button, it doesn't move forward by 10 seconds as it should. Instead, it completely skips to the next chapter. This is a significant issue, especially when you just want to quickly jump past a small section and not lose your place in the story. It makes using the app in the car a very clunky and inconvenient experience."" ""Overall, the content on Pocket FM is good, but the app's performance, particularly with CarPlay, needs a lot of work. If you're someone who listens to audiobooks while driving, this is a problem that could make you want to look for an alternative."""
2,1,Week 1,3835,rto2nd,1,Negative,,Monetization & Pricing;Playback & Performance;Content & UX,Too expensive / high coin cost;Crashes / app not working;AI voices / quality,"Shady App with stories written for 16 year olds ""Money grab for ai generated stories that are so so. Deliberate bugs to use coins! For example the sleep function malfunctions constantly in order to use up coins at an unreasonable rate. Long waits for episodes to unlock that inexplicably get extended. Do yourself a favor and don’t bother with the app because the stories are so so at best. If you must, play the long game and wait for the episodes to unlock for free."""
2,1,Week 1,3842,McTrishy,5,Positive,,Content & UX,AI voices / quality,Amazing!!!! Love this app. The detailed story line and narrator makes it as if you’re watching a movie.
2,1,Week 1,3849,Silva warrior,4,Positive,,Content & UX,Visual vs audio expectation,Audio is good but if we could get a video it would be better It is great but I would be willing to pay to watch the series the app deserves 5 stars but for now I am giving 4
2,1,Week 1,3858,Tdawg54351,1,Negative,,Monetization & Pricing,Too expensive / high coin cost;Ads gating / too many ads,Garbage It’s one thing to have to app scam coins but now you are putting ads in stop being so greedy
2,1,Week 1,3865,nrichh,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"Coin stealing ""If you purchase coins, the daily coins wont calculate in your coin bank anymore. It will say your awarded 50 coins for the daily streak and only 8 will be added to your balance."""
2,1,Week 1,3875,Brina Mtz,5,Positive,,,,Pocket FM 10 stars I love pocket Fm you have to try it!!
2,1,Week 1,3882,bdh22222,2,Negative,,Content & UX,Visual vs audio expectation,Visuals It’s sad that they don’t continue the visuals after episode100. Makes it easy to follow and captions to read. We like our mini soap operas lol
2,1,Week 1,3889,TaLiBBBBBBB,5,Positive,,,,Very nice Good
2,1,Week 1,3896,natehatedate,1,Negative,,Monetization & Pricing;Playback & Performance,Too expensive / high coin cost;Buffering / won't load,Wast of time The only good one is “my vampire system” the rest are just annoying spin-offs now you have to listen to adds and you still have to pay for pocket coins this app is garbage
2,1,Week 1,3903,tack,5,Positive,,,,Vampire system
2,1,Week 1,3913,Bookrick,5,Positive,,,,"Awesome ""This is an awesome way to squeeze in some reading time, whether you’re at home or on the go. I’m really enjoying it!"""
2,1,Week 1,3920,Yogii5,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"Take surveys at your own risk… ""After several emails and request via their app, I still have not received credit for 70 coins for taking two surveys for one of their audio series. They have assured me that they are researching it and will resolve shortly, but this has not happened. It has been over two months and still no coins. How long does it take to review my account and see that you never issued the 70 coins for taking the two surveys? Also, the same is true for the games you play that promise coins play at your own risk.  Again, you do not always get the coins that are promised."""
2,1,Week 1,3929,Cacciabk,4,Positive,,Monetization & Pricing,Too expensive / high coin cost,I like it… I really enjoy the user friendly design. Able to switch between different stories with ease. The stories I’ve started are interesting. The initial price for purchasing coins is good however after an initial purchase the price gets a little steeper. I would also think maybe adding PayPal as a payment method would make it a little easier to purchase more coins.
2,1,Week 1,3941,Msrkelos,4,Positive,,,,"All good but why? ""And listening to a long audiobook is like the fear of reaching the end, and if I'm still hooked, I automatically give up. It's still a shame, though, that you can suddenly switch from one story to another, to another audiobook."""
2,1,Week 1,3953,pts19,3,Neutral,,,,App doesn’t have a browse option Stories are good but once you pick your initial likes you can only search for stories with keywords in the titles… you cannot pick a genre and just browse titlesIt is frustrating
2,1,Week 1,3987,G@lvarez,4,Positive,,,,Excellent Very good stories
2,1,Week 1,3999,Rtblunk,2,Negative,,Monetization & Pricing,Too expensive / high coin cost;Misleading ads / bait-and-switch,Noise I have a hearing problem and enjoy having books to listen too recently there is loud music in the background. I can’t stand it. Prices are getting to be too much and so much is a repeat of earlier episodes.
2,1,Week 1,4006,flyhighryder,5,Positive,,,,Dam it’s good love it Perfect app good story
2,1,Week 1,4015,thehatchfras1,1,Negative,,Monetization & Pricing;Playback & Performance,Subscription needed / request;Ads gating / too many ads;Crashes / app not working,"Please report App to Apple / Ad SCAM!!! ""Tells you watch 2 or whatever the amount of ads to get more episodes unlocked and after you watch the ad most of them do not close and they do not give you credit so you may watch 8 ads and get credit for 1. That is misrepresentation in the App. They fixed the issue for a short period of time, then same ole, same ole. Update: September 2nd ad worked properly for about 3 days. Then back to  NOT working."""
2,1,Week 1,4022,kheylo,3,Neutral,,Monetization & Pricing,Subscription needed / request,"Taxes on Purchases ""Love the app, but stop robbing your loyal subscribers and customers through “taxes”.7.44% taxes on $9.99 is 74.3¢, not $1.35 or whatever. This amount isn’t some crazy amount but that doesn’t matter. It’s the principle!"""
2,1,Week 1,4029,Smonach,5,Positive,,,,"My vampire system ""Addicted, part by part, episode at a time, enthralled, always gagging for more, didn’t foresee the attraction, seamlessly fitting into my end of day routine of no screens because it’s audible as to be alined with unwinding yet a new highlight at the close of a day."""
2,1,Week 1,4036,Disnil,4,Positive,,,,DS
2,1,Week 1,4044,SanDarAce10,5,Positive,,,,"Love ""I love to sit doing my dialysis, and listen o a story being read to me, best time too."""
2,1,Week 1,4051,not hard to find,4,Positive,,Monetization & Pricing,Too expensive / high coin cost,Great app My only pet peeve. I wish you could pay for the entire story and not just the coins.
2,1,Week 1,4058,VeroJasper,5,Positive,,Content & UX,AI voices / quality,Awesome This is a very entertaining app
2,1,Week 1,4065,Prolific Reader!,1,Negative,,,,Playing - no sound Why no sound.
2,1,Week 1,4074,crtbrittany,1,Negative,,Content & UX,Visual vs audio expectation;AI voices / quality,"Bate and switch ""This app is garbage. They start the story off with an excellent narrator, storyline and video/photo… But then a couple of chapters in it, which is to a terrible AI voice and photo collage that doesn’t follow the story being told and has no idea what the actual story is. Repeat itself to no end."""
2,1,Week 1,4081,township twacee,3,Neutral,,,,Glitches I’ve been listening awhile but all of a sudden when I try listening to any of my stories it either keeps pausing itself or a a random siren appears from nowhere making it impossible to listen. I’ve tried to report the issue but theirs absolutely no way to contact the developers to fix the issue
2,1,Week 1,4090,MotivatedNinicoco,5,Positive,,,,Super Really
2,1,Week 1,4102,$$$$$ 200.,2,Negative,,Monetization & Pricing,Too expensive / high coin cost,prices to expensive to expensive
2,1,Week 1,4109,BUFFY,5,Positive,,,,Great App Great Stories Here Great
2,1,Week 1,4116,Baby Scarface 1,5,Positive,,,,Love this app I’m sitting here listening and feeling like I’m in the book keep me engaged for sure
2,1,Week 1,4123,DeVicci,2,Negative,,Monetization & Pricing;Playback & Performance;Content & UX,Too expensive / high coin cost;Misleading ads / bait-and-switch;Buffering / won't load;AI voices / quality,"Coin purchases. ""Apple Pay recognizes the payment made very quickly. FM app spins around sometimes 5 to 10 minutes waiting to accept payment. You almost know something by is wrong and if you cancel, they get their payment then you don’t get your coins. As much as I enjoy the audiobooks I believe their payment method is a set up to get your money without giving a product. Very frustrating."""
2,1,Week 1,4132,Deek1175,5,Positive,,Monetization & Pricing;Content & UX;Payments & Support,Too expensive / high coin cost;Too slow unlock / few free episodes;Support unresponsive,"Steals coins every day ""I had wallet rewards and somehow they took all of it. If you buy coins, they stop giving you free episodes so don’t buy! They steal the coins that you buy and the sleep function never works so your coins get stolen and there’s no customer support at all"""
2,1,Week 1,4139,Bophed,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,"Disgraceful Scam in Disguise ""Purchased $80 in coins and did not even get to listen to half of the story.   Audio Books with 1600+ 10 minute episodes can cost anywhere from 2 to 20+ coins per episode. The pricing structure is scummy at best. Deceptive pricing, hidden charges as you listen. Would not ever use again and I do not care if I ever get to finish the audio book."""
2,1,Week 1,4146,youallsyckcock,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,Trash!! If you want to spend thousands of dollars reading 1 audio book then this is the app for you. It’s honestly sad cause have the free coins you try to earn i buy $10 packs to get 500 coins in the games and it all works till I buy that then I’m out $10 this app is sad and I’m just warning everyone now
2,1,Week 1,4155,bobalooandthebigjew,1,Negative,,Monetization & Pricing,Misleading ads / bait-and-switch,They added a “smart recap” you can’t disable I can’t believe they added a smart recap that doesn’t let you disable it by default. This is just horrible. I doubt these people will even use the app that they make.
2,1,Week 1,4162,play to lose,1,Negative,,Monetization & Pricing;Playback & Performance,Too expensive / high coin cost;Subscription needed / request;Offline / download issues,Deceptive Business Practices No not download everything about this app is designed to get one to get one hooked to a story that will take years to finish for free if it is even possible or will cost thousands of dollars of coin’s to finish one book.
2,1,Week 1,4169,Todd Oakton,1,Negative,,Monetization & Pricing,Too expensive / high coin cost,"Not the best content out there ""Like many others, I got drawn in by a couple of free previews on other content is expensive and not very well written or producedFound tons of better written, presented content on various podcast platforms for free with a couple of ad Easily fast forwarded through…"" Bye-bye pocket FM"
2,1,Week 1,4177,Mindy Gregory26,5,Positive,,,,Alpha’s bride Love it
2,1,Week 1,4184,x USAF ACE x,4,Positive,,Monetization & Pricing;Playback & Performance;Content & UX;Payments & Support,Too expensive / high coin cost;Ads gating / too many ads;Crashes / app not working;AI voices / quality;Too slow unlock / few free episodes;Support unresponsive,"Great App. Lots of Bugs ""I’ve waited two days to unlock more episodes, and upon returning, I’ve only got the last two episodes I had to watch ads to unlock. What’s more, if you have ANY coins in on your account, the app will charge those instead of asking you to watch an ad, or giving you any more free episodes to watch. Also, customer support is terrible. Every request for help is met with a bot that tells you to login. You can’t access the help chat if you’re not logged in."""
2,1,Week 1,4193,Pugzleyy,1,Negative,,Monetization & Pricing;Playback & Performance;Content & UX,Too expensive / high coin cost;Crashes / app not working;AI voices / quality;Too slow unlock / few free episodes,"Terrible to listeners ""Around 1/3 the way into a story the 4-5 free daily unlocked episodes stops. It then changes to 1-3 a day. Also multiple times a week it won’t give you any free episodes at all! And that 24h countdown to free episodes just resets itself to 48h!  Frustrating. But you  can watch a bunch of adds every 24h to get 1-3, mostly, usually it’s only 1 or 2 episodes a day when watching adds and that’s it. I found where to directly write in the FAQs to  customer service and wrote multiple times asking why this keeps happening and for help. They do not care. I got the response saying that I must be signed out and THAT was the problem and I needed to sign in and I’d go back to getting all my several a day free episodes again. I immediately checked, I WAS signed in and  I quickly wrote back  asking for more help giving them my account info. I even signed out and in again and nothing helped or got better. I wrote back asking for actual help many times over multiple weeks. I can see my comments are being read but I can’t get any reply at all. Nothing. No one will write back. No help. This app gives you enough of the story to catch your attention and get you interested, then cuts off your free episodes for half the week giving you fake countdowns and extends the 24h over again when they run out. They just want  you to pay for coins to hear the rest of the story. This app is CRAZY expensive for an entire story. You can purchase MULTIPLE (like minimum 8 FULL PRICE) audio books for the price of just one here. Very frustrating. This is a terrible app that treats its users badly"""
2,1,Week 1,4200,Straro,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality;Too slow unlock / few free episodes,"Frustrated ""Generally easy enough to use. I only listen to approximately 1 or 2 stories on here. My beef comes from there was no function to contact someone about an error unless you gripe about it in a review (Dev I am talking to YOU). Make a contact help function, also the timer does not function properly. The story I listen to has over 2000 episodes and I have not reached ep 1000 yet. Generally it tells you the next couple of free episodes are available in 24 hours and the next set in 48 hours. The timer does not function correctly. I try to listen to my story every day at the same time however, like today, I have to wait an additional 12 hours and even then I am not sure if it will be available. I have bought coins before but the story I like to listen to eats up coins very quickly. I can afford that. I even tried to save some episodes to listen to for a long trip I took and figured they would be available when I drove. They were not. It was disheartening to say the least, I had to wait an additional lot while I was on my trip driving. Fix this please…"""
2,1,Week 1,4207,Rajs9603,1,Negative,,Content & UX,AI voices / quality,Bad experience Sala 109 ka 1 hafta ho gya recharge kiya hu mera paisa bhi gya or premium bhi show nahi kar raha haiGhatiya app hai koi mat recharge karna
2,1,Week 1,4216,I love games2025,5,Positive,,Playback & Performance,Offline / download issues,I love pocket FM I recommend you like storytellers and reading books download it
2,1,Week 1,4223,DMTMD,3,Neutral,,Monetization & Pricing,Ads gating / too many ads,"Good app and stories but…. ""I really like the stories and I find that I just want to listen all day and the app is user friendly but it states that you can watch ads and play games to unlock new episodes only, it doesn’t give you a way to do that. I find that I am just dumping money into it every day, just to get a couple of episodes."" ""It kind of ruins the experience for me. I’ve already spent far more than I’m really comfortable spending. Really wishing there was a way to make this better. Sadly, I may stop using the app for that reason alone."""
2,1,Week 1,4231,Tuglione,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;AI voices / quality,Title Such a long time between free chapters and if you use coins to unlock chapters it resets the timer so when you’re out of coins you either buy more right away or have to wait two days
2,1,Week 1,4241,Celticdawn,1,Negative,,Content & UX,Story mismatch vs ads;Visual vs audio expectation,"Disappointed ""These books are nothing like the sample we get. I wanted to continue reading the book that interested me. Instead, I got a whole different storyline with the same characters. I mean, seriously? And what’s with the picture flashes and cheesy dialogue? Do better!"""
2,1,Week 1,4248,kingCacino,5,Positive,,Monetization & Pricing,Too expensive / high coin cost,My Vampire system Great App a little laggy at times but I will say the coin prices are ridiculous which makes the desire to want to continue reading minimal. I’m $100 dollars into a story and it’s looking like another $1000 to finish. I understand monetizing and free cap but think of the readers.
2,1,Week 1,4255,ThisgamesucksheresY,5,Positive,,,,Good surprisingly I kept seeing the adds for months finally I caved and it’s not bad.
2,1,Week 1,4262,N8DG81,1,Negative,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;AI voices / quality,"Pure Greed! ""Honestly, the pricing model ruins the whole experience. The coin system feels predatory—costs rise so quickly that finishing a single story can end up costing dozens or even hundreds of dollars. Some reviewers say they’ve gone from paying about $1 for 3–4 episodes to suddenly $1 per episode, each only 7 minutes long. That’s a very greedy approach and makes the app feel more like a money trap than an entertainment platform.Please rethink this model. A fair, transparent system—like a fixed price per full story or a reasonable monthly subscription—would make Pocket FM worth recommending. Right now, the greed overshadows the great content. One star is probably too generous!"""
2,1,Week 1,4269,Jcifmrjfi,1,Negative,,Localization & Availability,Missing languages / dubbing,Unacceptable Foul Language. I’ve listened to several of the stories and the foul language is getting worse. It’s unacceptable and I refuse to give any more time to an app that sees this as acceptable. The low standards of the creators of the stories and this app are very disappointing.
2,1,Week 1,4276,Ang3la791944,4,Positive,,,,Love it Didn’t expect to like the stories as much as I do. I’ll definitely keep recommending. Edit: they cap you out at 10 days for your streaks. That sucks….
2,1,Week 1,4286,chadblower,5,Positive,,,,Great Awesome
2,1,Week 1,4293,Cambbyboo,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Ads gating / too many ads;AI voices / quality,"Mixed emotions ""I found the book that I really liked got into it and then of course the app changes to where you have to either pay or you can only read one chapter a day.If you go onto the app every day, it’s says that you’re accumulating coins every day and that will help you read more chapters, but for some reason, the coins are never there and it’s almost like it’s not actually collecting. I thought when it said the app was free that it truly meant free and that you would just have to watch ads if you wanted to listen to more chapters."""
2,1,Week 1,4302,Daddy Dizzel,4,Positive,,Content & UX,Visual vs audio expectation,Pictures While I love this app and listening to the stories. I have one thing why are the pictures in some stories gone like it’ll give you some then they are like completely gone now  please pretty please bring the pictures back
2,1,Week 1,4309,Rock18259,1,Negative,,Content & UX,Visual vs audio expectation,"last update ""None of the videos load, so you can’t earn an extra episode. I’ve had a lot less time on the app. Few days because of this."""
2,1,Week 1,4318,OldManRonin,3,Neutral,,Monetization & Pricing;Content & UX,Too expensive / high coin cost;Subscription needed / request;Too slow unlock / few free episodes,"Expensive & Time Consuming ""I had listened to over 300 episodes of “My Vampire system” saw there was 2000 left to finish the book. I spent $30  calculating the amount of coins needed to finish the series based upon the average 6 coin per episode and occasional 9-10. Got to episode 470 and ran out of coins. The price of the episodes goes up the more you listen to the books and they auto play so you don’t know how much the cost is rising. They are now 12, 15, 21, 18, 15 and so on. 2-3x the original cost of episodes. It’s cost me $40 total to reach episode 470, not even 1/4 the total of episodes which is 2296. That’s about $10 per 100 episodes including the free episodes I listed too. So they want what? $230+ to finish the series? Could buy the entire “17-19 book series “The Wheel of Time” for less than that."""
2,1,Week 1,4325,Xxxx45690,1,Negative,,Playback & Performance,Crashes / app not working,Not working I just upgraded my phone to iphone 16 but app won’t play books now
