timestamp,day,reviewer,stars,text,platform
10:01,564,Dennis Ruoro,1,the app has a lot of issues but the stories are amazing,Android
10:02,564,felibarc,1,Pesima aplicación Bad application,Android
10:31,565,Brandon Hatfield,1,"App keeps crashing randomly. has very high memory usage if you dont force stop it when u close the app. the new ads cause app to play older episodes at random. coins cost to much for little gains. 1 soon to be free cost 1 coin, others cost 7+ 2$ gets you 15 coins for 2 8 min episodes if not already going to be free soon. Stories are good is why I still use this crapy app. 1/10. stores them selves 8/10. no customer service present.",Android
10:31,565,Utpal Jana,1,bad,Android
11:31,566,Adarsha H R,1,only limited episode waste of money,Android
11:31,566,Anamika Roy,1,"Why were removed all old stories like miss misfit etc and other story searching for you, complete, like option I'm a old listener but some how my account number auto insure by company that why I'm open with new number but I can't found out my stories I'm really disappointed. and 5 star to 1 star",Android
1:14,567,Vikash Yadav,1,bahut hi gatiya pese dalte raho bas very fast just keep putting in the money,Android
1:14,567,Eli Crater Gershtein (Helius Flame),1,"Your constant bait and switch is awful. From the fake you get 3 episodes if you watch 3 ads but it turns to be 8 or you watch one and you get one episode and you get one coin instead. To the worst one where I spent a significant amount of money to have coins when I need them, and you blocked me from being able to use the ads. That's absolutely toxic tactic and you do not deserve any business!",Android
1:31,568,Tom Stevens,2,"so in the 1300 coins are 799rupees (7 pound) but not available in this county we have to pay 99 pound for 1400, 3 rupees for premium that unlocks more than doubled daily also not available. the option for auto spend coins not available... and then to top it off ur forced to buy couns to listen to the end of some stories. this apps got some good story's but is a total rip off. and as for talking to support. u get a bot that can only repeat it's self.",Android
1:31,568,Trevor Richardson,1,"honestly only downloaded this so I could give it a 1 star review. I will never use an app that can't be bothered to hire someone to make an ad. if your app is worth my time, shouldn't it be worth your time to not use A.I. content to advertise it?",Android
2:31,569,Erika Morales,2,the content is good but the app crashes often it's very annoying and I will likely delete the app for this reason.,Android
7:01,570,Craig Friday,1,"unstable. the last few days, I get the spinning will of FU",Android
8:31,571,rahul chanda,1,good,Android
8:31,571,Lakhvir Singh,1,your pocket fm subscription is not given the daity 60 min ep. The ep was pause by 2 days. so I am very disappoint .,Android
8:31,571,Dhanjay Goswami (Dj),1,This application is froud app and can't use this application I am cancelling auto pay before my payment do that Please my money refund that,Android
9:01,572,shivam kasaudhan,1,video is not available please add,Android
9:01,572,Younis Bata,1,Big scam,Android
9:01,572,Rick Warner,1,Just updated review... after submitting review for 30 coins... no coins were received.... Very dishonest app,Android
10:01,573,Jummaali Ali,1,the app does not plays but I had coins in my account please pocket fm check it,Android
10:33,574,C'est Moi,2,"poorly written, but cheesy addictive stories. at 1st would have access to several episodes in a series daily,but now seems to get three episodes available for free every few days. right now i have access to 3 episodes and can have access to three more in 6 hours. then have access to three more in 48 hrs. at this rate i will finish the story in a year. after that, i am deleting this ap. good luck.",Android
10:33,574,Navjot Sandhu,1,bakwas premium lya hai but fer b episodes uncloak nhi krte ik he story uncloak krte hai bus bolte hai coin use kro buth he bekar mai to uninstall kr rhi hu bus story end hote he uninstall krdu gye bakwas  free may lutt rye hai hame.mere or say 0 hai,Android
11:31,575,Ranjit patel,1,best,Android
12:01,576,ALTAF Q̸,1,free download mat Karna bakwas app mein apne aap photo per ho jata hai aur paise kat deta hai mere 500 rupaye Kate,Android
1:01,577,sahil shaha,1,The app and stories are good but the listening experience is not good. It keeps playing loudly or some other problems on listening whenever I goes to listen. when I goes to listen stories in background the sound of story is too irritating and when I open app and listen stories at always on the application it's running good but in background is not,Android
1:01,577,Lamont Scott,1,I think I'm more than paid for the story I'm listening to. that's too much money to come off of one story,Android
1:31,578,Santi Panigrahi,1,𝒂𝒍𝒍 𝒗𝒆𝒅𝒊𝒐 '𝒔 𝒂𝒓𝒆 𝒏𝒐𝒕 𝒓𝒆𝒂𝒍,Android
3:01,579,Beryl Opondo,2,Very poor customer service.,Android
3:01,579,Md akhtar,1,me aktar,Android
4:01,580,Andrei Lucian Barbu,1,Lack of free episodes after a while.. only by watching countless ads u can listen to something,Android
5:30,581,Jatin Verma,1,not good your chanal,Android
6:01,582,Oliver Jahn,1,Überteuert! Overpriced!,Android
7:53,583,Dana (Momma D),2,It was entertaining but the story i listened to changed midway. It went from the main character having purple eyes and white hair to red hair. She had her wolf then didn't. It was like 2 different stories.,Android
7:53,583,Spirit Heart (SpiritHeart67),2,"I installed this cuz of the ad in a game and the 1st few episodes (The Alpha's Bride) were good. Then all the sudden the story shifts to a different perspective and the entire 1st part of the story is just gone. There's no continuity in the story, the detail u spent an hour listening to becomes irrelevant as if the story u had become invested in has NOTHING to with what u r now hearing. It sucked waste of 3 hrs bad writing/story, disappointing, no consistency. UNINSTALLING DO NOT WASTE UR TIME!",Android
7:53,583,Mark Gardner,2,"apparently your allowed to download 3 FREE stories, however, not free, you have to buy coins, so NOT FREE, very disappointed.",Android
7:53,583,Anett Trostdorf,2,"Leider nur zwei Sterne Die App ist als solches gut. Aber um ein ganzes Hörbuch zuhören muss man ein Vermögen ausgeben, da es kein Abo gibt. Oder man ist Wochen damit beschäftigt und hat Werbung ohne Ende geschaut um Episoden frei zu schalten. Während dies auch noch auf eine bestimmte Anzahl am Tag begrenzt ist. Man verliert irgendwann einfach die Lust. Weil es ist verschenkte Lebenszeit ist Werbung zuschauen"" ""Unfortunately, only two stars. The app itself is good. But to listen to an entire audiobook, you'd have to spend a fortune, since there's no subscription. Or you'd spend weeks watching endless ads to unlock episodes. And even then, you're limited to a certain number per day. Eventually, you just lose interest. Because watching ads is a waste of time.",Android
8:33,584,edward hurst,2,the stories are entertaining mostly some typos make it confusing at moments especially while driving and listening....unfortunately the coin packs are fraudulent purchases DO NOT BUY ANYTHING FROM THEM...I bought a pack said gives 1 week no ads and so far seen just as many ads to unlock the next video WANT ALL TO KNOW NOT TO EXPECT IT TO WORK so save your money,Android
8:33,584,Abhijit Samanta,1,fake subscriptions not show actual details.,Android
8:33,584,abe amidon,1,this app is ridiculous. after paying for coins. I didn't turn off the auto unlock that itself back on at midnight so I woke to find all my coins that I paid for gone. the today. even though I have logged in every day for the last month. listening and unlocking 4 episodes yesterday due to almost all my coins being gone. today it said I didn't listen yesterday and didn't give to daily login bonus of 2 coins. total bs.,Android
8:33,584,Darshan Rewale,1,daily free episode to unlock...,Android
8:33,584,Michael Schlör,1,"Am Anfang geht es noch, man bekommt 5 Kapitel pro Tag kostenlos und kann weitere mit sogenannten coins kaufen oder Werbung ansehen. Aber bereits nach kurzer Zeit bekommt man nur noch 1 Kapitel (etwa 10min) pro Tag kostenlos. Mit coins weiter zu hören geht sehr schnell ins Geld. Habe relativ bald aufgehört und gelöscht."" ""At first, it's okay; you get 5 chapters per day for free, and you can buy more with coins or watch ads. But after a short while, you only get 1 chapter (about 10 minutes) per day for free. Continuing to listen with coins quickly becomes expensive. I stopped and deleted it pretty quickly.",Android
9:02,585,Pachamuthu P,1,Please don't install this device,Android
10:02,586,SUPER TOASTER,1,Very Poor crashing all the time.,Android
10:31,587,Karthik Online,1,iam a premium member but this app giveing daily only one episode daily so many times I raised a complaint but not responding so don't waste your time and money losing money in this app not worth,Android
10:31,587,Rajib Sk,2,"It would be nice to hear if each episode was shortened a little. If it was so long, it would be difficult for us to understand and would feel boring.",Android
11:32,588,Kratika Aloria,2,voice breaks in mid of the series,Android
11:32,588,Sean Henze,2,so I've used the app for a couple of years now and even have recommended it to people. it's often times glitchy and buggy period but the overall content quality is good however over the past few months I've noticed a massive increase in what appears to be episodes missing content. this is a cross multiple Series where there are anywhere between 3 to 5 paragraphs of content missing. would have thought it was an issue with a particular author upload except for its happening in multiple series,Android
11:32,588,Aashish Baram,2,"how 2get free coin, how watch adds for get a free coin why don't I get this service and on pocket FM, from when I can get this kind of service",Android
12:04,589,Tahzeeb,1,suddenly it stopped working,Android
12:04,589,arc mis,1,"I love listening pocket fm so I purchased the Pocket FM premium subscription thinking it would give me access to all episodes without restrictions. But unfortunately, that’s not the case. For the last two months, I have been paying for premium, yet the benefits are very disappointing. Earlier, they provided 2 hours of free listening daily, but now it has been reduced to just 1 hour, which feels unfair for paid users. The subscription is expensive compared to the facilities provided.",Android
12:04,589,tim osburn,1,costs way to much to listen to.,Android
1:02,590,Nanda Sarkar,1,বাংলা গল্পে next episode of Next episode of Bangla story,Android
1:02,590,sraboni Chowdhury,1,I ma not able to contact any customer support I lost my number and am using a new number kindly let me know the process of contact in app I m unable to find.,Android
2:31,591,vijaya ram,1,ads is very very worst,Android
2:31,591,Markus Fischer,2,"Die Art der Hörbücher gefallen mir. Mit den Credits ist nicht mein Fall, lieber würde ich ein Abo haben und dafür alles hintereinander weg hören können. Desweiteren gibt es kurze Textstücke die auf indisch sind, sowie falsche Aussprache...das stört schon sehr."" ""I like the style of audiobooks. The credits aren't my thing; I'd rather have a subscription and listen to everything one after the other. Furthermore, there are short passages in Indian, and there are also incorrect pronunciations...that's really annoying.",Android
3:01,592,A Google user,2,om,Android
6:01,593,Graceful World,1,"plz koi bhi subscription mat lo, pissa cut hoke bhi ye log episode unlock ya coin nahe De rahe hai mine khud try Kiya hai .. or bharosa na ho to youtube pe dekho vedios mai to band kara raha hu or auto renewal bhi gpay se band kar raha hu .. ye log pissa le rahe hai or kuch nahe De rahe hai plz apna mehnat ka pissa is aap pe to mat he lagaav .. ab inko mail karo service thik deni nahe aati inko .. lavdo ko",Android
6:01,593,Mk Mk,1,chrge High,Android
7:01,594,Siddharth Chavan,2,very slow action this app,Android
7:33,595,Shivam kashyap,1,very bad next episode nahi open hota hai,Android
7:33,595,Nitesh Prajapati,1,mere pocket fm account se automatic payment ho raha he bank account se to kripya kr koi upay batayen please help me is payment ko kaise roke please har mahine 128rupy kat rahe he,Android
8:31,596,Trevor Philips inc (Bardock san),1,"Die Vampir Story ist nicht so wie in der YouTube Werbung, coins sind zu teuer.. Nichts für mich. Voll die Enttäuschung."" ""The vampire story isn't like the one in the YouTube ad, and the coins are too expensive. It's not for me. A total disappointment.",Android
10:31,597,Velmurugan பாக்கு & புகையிலை & அரிசி வியபாரம்,1,"I'm recharge 128 monthly subscription, Just 3 episode day, next episode recharge more coin?",Android
10:31,597,munna Ahmed,1,"I did not like it, even after taking premium membership, all the episodes are not unlocked, 4-5 episodes get unlocked every day.If you do not resolve this issue we leave this platform",Android
10:31,597,Zera Swan,2,to many ads just to watch one episode,Android
10:31,597,jose Siqueiros,1,"es una farza que sea gratuita, te limitan los capítulos que quedes ver, e incluso para continuar te invitan a pagar. no mucho. pero pagas!!"" ""It's a farce that it's free. They limit the number of episodes you can watch, and even invite you to pay to continue. Not much. But you pay!",Android
12:00,598,Jimmy White,1,this app sucks. you do the games and the don't pay your points.,Android
12:00,598,Mario Freundorfer,1,"Das nur wenige folgen pro Tag kostenlos sind war für mich okay. Inzwischen bekomme ich aber nur noch eine pro Tag. Coins kaufen ist unfassbar teuer. Besonders bei über 1000 Episoden die jeweils nur wenige Minuten gehen. Hätte die Geschichte gerne zuende gehört. Leider doch nur abzocke! ""It was okay for me that only a few episodes were free each day. But now I only get one per day. Buying coins is incredibly expensive, especially with over 1,000 episodes, each lasting only a few minutes. I would have liked to have heard the story to the end. Unfortunately, it's just a rip-off!",Android
1:01,599,Kumar Pawar,1,primium is bad,Android
2:31,603,Tinkal Sahu,1,improve application performance....app not perform properly...when I open the app doesn't show premium membership services...and lots of problems facing during the app running,Android
2:31,603,Bhavishya,1,very bad and useless thing....waste of time and create a bad impact on students.,Android
2:31,603,T3k Tr33,1,"Auto unlock on other stories, wasting of coins. First of all, it is expensive if you're going to binge listen. Over 1k for a whole story is ridiculous. I turn the auto unlock off to save coins to unlock it at a cheaper price. As time passes, the episodes get cheaper to free in 48 hours, at least on the platinum plus level. Or, you can wait for years to finish it. If you fall asleep with"""" auto unlock"""" off. It switches to another story with it auto on. Wasting coins on stories that aren't chosen.",Android
2:31,603,Torsten Ritter,1,sehr schlecht Werbung freischalten für folgen bis 15 bis 20 Minuten nur für 3 folgen übertrieben ihr hätte null Sterne verdient very bad advertising for episodes up to 15 to 20 minutes only for 3 episodes exaggerated you would have deserved zero stars,Android
2:31,603,Gerhard Wagner,2,"Qualität der Sprecher ganz gut bis auf einzelne Fehler. Entweder alles ist auf schnell und günstig produziert oder mittels KI. Das Modell der Bezahlung zeigt sich erst nach vielen Stunden und Tagen und ist der Grund für die schlechte Bewertung. Für ein Hörbuch mehr als 1000€ zu verlangen ist etwas viel! ""The quality of the narrators is quite good, apart from a few errors. Everything is either produced quickly and cheaply or using AI. The payment model only becomes apparent after many hours and days, which is the reason for the poor rating. Charging more than €1,000 for an audiobook is a bit much!",Android
3:01,604,Gorakh Shewale,1,120 minutes subscription lene par sunne milte the ab sirf 60 minutes dete hai,Android
7:01,605,Nazmin Azhar,1,good,Android
7:31,606,Veekesh Gurjar,1,waste of money I bought its subscription but it is still taking coins from me,Android
8:39,607,Kryztiel Conde,1,"Can not even watch anything. It's just in a frozen state. Nothing moving, nothing happening! I'm uninstalling B'cause It's not even worth, watching preview, liking, so I download, then can't even resume watching!",Android
8:39,607,Andreas,1,"die Nutzungsbedingungen und Datenschutzerklärungen sind leider nur in englischer Sprache. Wenn jemand nur die Landessprache beherrscht ist das kontraproduktiv. Schade. Ich hätte das gerne getestet. wieder deinstalliert. ""Unfortunately, the terms of use and privacy policy are only available in English. If someone only speaks the local language, it's counterproductive. It's a shame. I would have liked to test it. Uninstalled again.",Android
8:39,607,Aakun ali Ali,2,"aap bar bar bahr nikal deta hai or faltu ke ad aa jate hai thik kre ""You keep going out and useless ads keep coming, fix it",Android
9:01,608,William Harvey,1,"Quinn was a vampire neet loser, but the jocks didn't know he was the most powerful socially imbalanced kid on the alien supernatural school.",Android
9:02,608,sonatan konra,1,nice wh,Android
9:02,608,Anna Rathjen,2,"ich muss leider sagen ,ich war eigentlich zufrieden auch mit der Werbung gucken. aber plötzlich durch das Update ist das mit der Werbung voll verändert . und spiele bekommt man hin und wieder plötzlich keine coins mehr. und eine Geschichte hat man alle weiteren Kapitel plötzlich auf Englisch hochgeladen. es wäre schön wenn ihr das ändern tut. dann ändere ich die Bewertung."" ""I have to say, unfortunately, that I was actually quite happy with the ads, too. But suddenly, with the update, the ads have completely changed. And every now and then, you suddenly don't get any coins in games. And in one story, all the subsequent chapters have suddenly been uploaded in English. It would be nice if you changed that. Then I'll change the rating.",Android
10:02,609,Michelle Daynes,1,amazing,Android
10:02,609,Adult Guru,1,"audio Glitch problem, harsh sound improve your sound quality",Android
10:32,610,Doreen Relius,2,"So schöne Geschichten. Am Anfang kann man ne ganze Weile rein hören, aber nach ein paar Tagen kann man nur noch ein einziges Kapitel pro Tag kostenlos hören oder Coins ausgeben. Da ist die Spannung bis zur nächsten Nacht weg. Dann lieber ne Werbung nach einem Kapitel und man kann gleich weiterhören. Hab die App wieder gelöscht."" ""Such beautiful stories. At first, you can listen for quite a while, but after a few days, you can only listen to one chapter per day for free or spend coins. That takes the excitement away until the next night. I'd rather have an ad after each chapter so I can just keep listening. I've deleted the app again.",Android
11:45,611,santu yadav,1,bad app all story voice ai,Android
12:09,612,Dorothy Branch,2,"The stories are phenomenal, but the price is insanely expensive. Can't speak for everyone else, but I'm on a tight budget, and there is absolutely no way I am going to throw my hard earned money to the wind. You can very easily go broke trying to hear the whole story. That's crazy! The price kills this App.",Android
1:02,613,Md Feroz,1,Such a cheap app...2 hours se 1 hrs eps release karra,Android
1:02,613,Pavan kumar,1,Completely disappointing... One of the story SAYA-THE CURSE which I have been hearing from 3 months have been stopped without ending. And this happens with every show. We audience pay and still we are treated as tissues,Android
1:31,614,Danso Fred,1,always something wrong and fixing features disrupting my listening unstable,Android
1:31,614,Michael Naumoski,1,don't bother with this app. can be 1 free episode or 5 free episodes a day. not worth the time. they have also started with ads during episodes,Android
1:31,614,Becca T,1,"I would have given this 5 stars. but after starting 3 books. they all seem to change after about 30-50 episodes into it. like the whole story or important parts or people. The ones with a """"movie that are pretty cool to watch until the books changes then it goes into AI generated images that don't match the characters or scenes or even what they wear. and switches to an ai voice over that can't say the words right. I bought a package that did not last long and a waste of money.",Android
1:31,614,d ajana,1,"Geschichten widersprechen sich, sind einfach seltsam. wahrscheinlich ki generiert. Irgendwann nervt es, weil seltsamerweise immer wieder etwas neues passiert, dass zu dem plot der Geschichten eigentlich nichts beiträgt. Schnell kommt man an den Punkt, an dem nur noch eine Folge pro Tag gratis ist, Irgendwann wird es teuer. Bei über 600 Folgen pro Serie in denen eigentlich immer komischere Sachen passieren. Ich kann verstehen, dass sowas nicht kostenlos sein kann, aber das geht auch anders"" ""The stories contradict each other and are simply strange. Probably AI-generated. At some point, it gets annoying because, strangely enough, something new keeps happening that doesn't actually contribute to the plot. You quickly reach the point where only one episode per day is free. At some point, it gets expensive. With over 600 episodes per series, in which increasingly strange things happen, I can understand that something like this can't be free, but there are other ways.",Android
3:02,615,Luscious Allen,2,Stories seem to be mixed with details and you can't see the animation after a while.,Android
4:31,616,V.venkateswara reddy Vangala venkateswara reddy,1,pocket fm not working please slove,Android
5:31,617,Ryan Magrath,1,"good stories, but I am having a problem with the commercials making it so it doesn't play the story on my phone. I can only get it to play when I am in my car.",Android
5:31,617,Chuck Allen,1,unable to listen today 8/31/2025 couldn't get it to open enough to here story,Android
7:01,618,PRAVEEN KUMAR.K (PRAVEEN KUMAR.K),1,worst of the app say to me take premium enjoy per day 5hours but this didn't work this my worst experience,Android
7:01,618,Allen J Washington II,1,"I had given Pocket Fm a 5 star review, and I'm changing my review. I thought that there may have been some temporary maintenance going on, I guess I was mistaken. My Pocket FM has been buffering every time I click on my recent stories and/or the stories in my search history. I haven't listened to anything in a week and a half. I have Samsung S24 Ultra if that will help. PLEASE fix the issue.",Android
7:31,619,aa a,1,"False advertising, the Vampire system is a totally different voice and characters than Facebook one..",Android
7:31,619,Esquivel,1,Great stories. But why do you need control over the connection. Your background activity is eating up my battery and resources.,Android
9:00,620,Chopra Sumis,2,not yearly subscription your app,Android
10:33,621,Twilight Riti,1,"very bad, sound quality was very bad and sometimes new episode cannot gets even next day",Android
12:00,622,Tofik Shekh,1,ok,Android
1:01,623,Prabagaran. B,1,very very worst this app,Android
1:31,624,Lakha Altaf,1,nice,Android
2:31,625,Medina Dubashova,1,very expensive,Android
3:00,626,Jobs Bharat,1,This is the super disgusting App. Makers of the app making people fool. Don't download. Everything is chargeable but they say it's free.,Android
3:00,626,Rika Petrowa,2,"Habe mir die App wegen der guten umd interessanten Werbung runtergeladen. in der Werbung hatte man bekannte Stimmen und alles war animiert. Beim anhören dann die Ernüchertung. Ein Comic und ein KI Sprecher für alle. ich hörs mir jetzt mal trotzdem mal an, auch wenn das absichtliche Täuschen ist. entweder kommt noch ein Stern dazu, oder einer geht weg."" ""I downloaded the app because of the good and interesting advertising. The ads featured familiar voices, and everything was animated. Then, when I listened to it, I was disappointed. It's a comic strip and an AI narrator for everyone. I'll give it a listen anyway, even if it's intentionally deceptive. Either I'll add another star, or I'll lose one.",Android
4:33,627,Maddireddi mohani,1,updating time is good but features are so bad when I click the story it is not opening if open how do I download it is not downloading,Android
5:31,628,alex Happyhouses,1,biggest waste of time massive data usage it lies as doesn't give free episode each day ads don't load and don't count for more episode unreasonable amount of ads per episode you have to waste the same amount of time watching ads as the time you get to listen to a story,Android
6:01,629,Zaka Parween,2,coz of coin & costly episode ..,Android
7:01,630,Nitin Kumar,1,Bhai bekar aap hai brother you are useless,Android
7:01,630,Jajapor Jajalocos,1,no me gusta demasiados episodios de escucha I don't like listening to too many episodes,Android
7:36,631,Joseph Walker,2,"I have paid for a subscription but I still see adds on top of that I do not have my episodes unlocked daily as I'm supposed to have I used to be great app, but some things have changed and it's no longer user friendly",Android
7:36,631,Amikant Kumar,2,OK,Android
8:31,632,Vicki,1,if I could leave less than 1 star I would. this app is a scam. they suck you into this story with a bunch of free episodes. it goes downhill from there. your coins start disappearing mysteriously. they do not care and will not help.you.. they are thieves. the book I spent so much $ for is not even complete. they have a section to earn free coins. ha! no free coins for you. spam calls increase daily. beware this app! SCAM!! THEY SELL OUR INFO TO 3RD PARTIES! Save your $ & privacy!,Android
9:01,633,Debasish Sarkar,1,"Only audio is heard, no video is shown.",Android
9:01,633,Sohail Ahmad,1,"making fools of everybody lol. घिसा पीटा कहानी रिवील होगा । सारे कहानी में रिवील से रिलेटेड है। सैकड़ों एपिसोड सुनने के बाद भी रिवील नहीं होता। बुलसीट ""making fools of everybody lol. The clichéd story will be revealed. Everything in the story is related to the reveal. Even after listening to hundreds of episodes, it is not revealed. Bullshit",Android
10:02,634,Mousumi Ghosh,2,"I am really disappointed with this app. Almost every Bengali story is incomplete, and this issue has been going on for 2–3 years. In some cases, it even says at the end that the same story is available in Hindi, but it cannot be found anywhere. Season 1 is there, but there is no information about when Season 2 will be released. This is very frustrating and disappointing for regular users.",Android
11:32,635,Tony Little,2,needs cheaper coin exchange,Android
12:01,636,Marc Vom Bruch,1,Fake!!! Start Hearing for free. pay or wait to continue. next 5 chapter tomorrow / with over 900 chapters per book it will due half a year to Listen.... deleted!!!,Android
1:01,637,ragu varma,1,worst experience even after getting subscription we can open 5 episodes in a series.. worst concept ever seen..,Android
1:01,637,Felix Hoffmann,1,Use the app and you will feel scammed...,Android
2:34,639,Devendra Raghav,1,your help and support is fraud. not solve my problem. 79 amount deducted coins not received,Android
3:02,640,vamsikrishna gogu,1,not comfortable app is lot of bugs .. story playing on time voice is very break able .. not playing in smooth way .. also download after we are unable to offline continue .,Android
4:02,641,T S,2,"can't exit ads once completed, slow upload of episodes, extremely expensive",Android
4:02,641,Deloris Sims,1,don't show the whole movie and then you can't download it that's sucks,Android
4:31,642,conor schmidt,2,"I am going to be quite honest. i am getting very p***** off.Pocket fm is way too expensive for one and i can't seem to find the monthly subscription. And if it's too expensive, then I'm just gonna have to cut my losses, because I am tired, that's having to play these games. Of waiting so long, just to listen to something for a few minutes or an hour. They're stories themselves. I like some of them, need some work. But I would like to listen to them unencumbered.",Android
4:31,642,Shadow,1,"The app interface is very primitive, as if they barely tried, they only show like 5 episodes per list, and the 'next up' is series you haven't listened to and obv couldn't care less abt instead of ones you've been listening to. The 'pocket coin' offers stop giving you points you are owed, I've done enough to earn over 200-300coins days ago and still hadn't recieved my due coins. The biggest scam ones are the single or two task ones. Smtimes shows '3 episodes for x ads' changing to 1ep for 8 ads",Android
5:33,643,M Salman,1,not play app and play app later no fast app,Android
7:31,644,Devi Karthick,1,last one week app didn't work.how much time you take the repair the app,Android
8:31,645,Kripal Singh,1,bakvas nd ghtiya pocket fm.,Android
9:04,646,Patrick H,2,"I enjoy the story but at this point, they want 16 coins per 10-minute episode. I only get 2 free each day. With coins costing $2 for 15, that is a hard ask when there are over 2000 episodes and I'm only in the 400s. Sadly, I don't think I will ever be able to finish a story on this app unless I pay hundreds of dollars",Android
10:01,647,Rajveer Sahani,1,good,Android
10:34,648,Pravin Paikekar,1,worst application,Android
1:31,649,Gerald Frizzell,1,good story. and free episodes everyday but if you buy them . not really did the math because it won't let me . but a guestamation. around 100 dollars for a book. or more very expensive.,Android
1:31,649,Nagaraju Putta,1,Time waste and very lagging,Android
1:31,649,amir u.v,2,best,Android
1:31,649,MR AK,1,working not properly,Android
1:31,649,Diraj kumar,1,nice,Android
1:31,649,Nida,1,good,Android
1:31,649,Basti,2,super hörbücher aber leider viel zu teuer great audiobooks but unfortunately much too expensive,Android
2:33,650,Tobi1Shinobi,1,"while the stories are good, unless you put up money to listen to more than 1 episode a day it's not worth downloading. even after paying for their $30 subscription you don't get your money's worth. the subscription gives you 5 episodes of your story a day up until a certain point then it locks your stories behind another paywall.",Android
4:01,653,Peter Campbell,2,"it's not a bad app. except you have to pay thousands to listen to a long series. or watch millions of ads. e.g. 10 ads for one 10min episode but you have to watch about 14 ads because half the time the app crashes and doesn't recognise you've watched the ad. and some ads you have to watch 2 ads to register 1 watch. and they release like 2 episodes every 48 hrs free. money hungry. also a few of the series I've listened to have multiple voice changes through the series, very annoying.",Android
4:31,654,E S (Saat),1,low level content,Android
4:31,654,Nasir Hussain,1,nice,Android
6:01,655,Kendall Richardson,1,I give it a 1  because the app controls the books. I have listened to 4 books that has no complete ending. You all need to tell people that these books has no complete ending and give us our little money back.,Android
7:01,656,Valdorado Valdorado,2,"Its a great app but the fact that it adds stories by itself to your current listening list is extremely annoying, and there isnt a setting to stop this, I have stories in my library that could be added instead of stuff i wont listen to",Android
9:01,657,Donoven Nixon,1,I like the stories but you cheat people with subscriptions and coins. I subscribed to get the 15 stories per day and you guys only gave me 6-7 then want your stories to cost coins tht are high priced and not plenty . why are people not allowed to just buy a book or series . why do you all think reading a book for 7 mins per episode is worth so much ? I unsubscribed because your stories are not unique to just your app. your. team just wants to waste peoples money unfairly. frequent ads,Android
9:01,657,Danil Lev,2,Viel zu teuer Way too expensive,Android
10:38,658,PATHAN YASMEEN,1,not much entertaining,Android
10:38,658,lala bhai,1,faltu time pass app,Android
11:32,659,Ravi Bhalshankar,1,uj,Android
12:01,660,Sharon Schumann,2,This app is constantly adding charges to listen to next episodes..and it seems pricy,Android
1:01,661,Praveenkumar Pandey,1,good,Android
1:01,661,Pooja Gupta,1,experience was good in beginning but when I reached around last episodes the y stop giving me free episodes like in beginning I get free 2 episodes and when I reached the last they stop giving episodes until I take their subscription or see one ad a day . I really hate this app because of this,Android
3:01,663,Jose Manuel Fernández Vicente,1,"Puramente de pago, teoricamente el contenido es de los propios usuarios y aun asi te cobran por las historias. Luego se bugea la aplicacion y una serie que estaba viendo ha retrocedido los 5 capitulos que habia desbloqueado y ahora estan bloqueado mientras estaba viendo otra serie. Me gusta el como esta planteado, pero no me gusta que el unico objetivo de la aplicacion sea pagar con micromonedas las cuales no te pongan el precio real para que no te des cuenta de cuanto pagas"" ""Purely paid. Theoretically, the content belongs to the users themselves, and they still charge for the stories. Then the app crashes, and a series I was watching rewinds the five episodes I had unlocked, and now they're locked while I was watching another series. I like the way it's set up, but I don't like that the app's sole purpose is to pay with microcoins, which don't show the actual price so you don't realize how much you're paying.",Android
4:01,664,Bagel,1,"first problem is fixed but now the app shuts off randomly after 5 min to 10 mins of listening.....and u want money for an app m, then fix it",Android
5:31,665,William Mckenzie,1,"incomplete story, I've paid money to listen to this story, it's amazing. so it's gonna be a one star till this story is fixed",Android
6:01,666,Prathusha Noti,1,"limited content, and too expensive. I too premium by paying 128 for month, still only 5 episodes daily. Even 3 year old content also same limit then there is point in buying subscription. Fully fraud app.",Android
7:01,667,Lease,1,not happy with at ALL !@,Android
7:01,667,Raghu Noti,1,advertising unlimited episodes with premium subscription but actually giving only 5 episodes a day. fully fraud app.,Android
7:01,667,Richard Staak,1,"Ondanks de aankondiging dat alles beter en betaalbaar zou worden, is het sinds de laatste updates flink achteruit gegaan. Eerst 4 hoofdstukjes per 24 uur gratis luisteren, nu nog maar 2. Wil je meer luisteren, moet je (een ongelijke aantal) munten betalen. Tussen 6 en 8 munten per hoofdstukje van ong. 9 minuten. Ook kun je advertenties kijken, maar dit is nu verhoogt van 1 of 2 stuks naar 8 of 13. en daar gaat soms ook de telling van fout. Geen verbetering dus. Dan maar steeds 24 uur wachten."" ""Despite the announcement that everything would be better and more affordable, things have deteriorated significantly since the last updates. Initially, you could listen to 4 chapters for free every 24 hours, now only 2. If you want to listen to more, you have to pay (an unequal number of) coins. Between 6 and 8 coins per chapter of about 9 minutes. You can also watch ads, but this has now increased from 1 or 2 to 8 or 13, and sometimes the count is wrong. So, no improvement. So, I'll just have to wait 24 hours each time.",Android
7:36,668,Sourav shaw,1,this app is very slow working..,Android
7:36,668,sanny naidu,1,completely fraud app coz on my first month of subscription 9 ad free episodes received but in the second month it was reduced to 5 episodes,Android
